区域名称,存放地点,资产编码,资产名称,规格型号,数量,单价,总价,购置日期
崇礼楼,音乐厅,13047738,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047739,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047740,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047742,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047743,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047744,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047746,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047747,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047748,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047750,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047751,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047752,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047754,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047755,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047756,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047758,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047759,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047760,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047762,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047763,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047764,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047766,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047767,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047768,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047770,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047771,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047772,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047774,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047775,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047776,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047778,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047779,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047780,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047782,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047783,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047784,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047786,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047787,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047788,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047790,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047791,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047792,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047794,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
崇礼楼,音乐厅,13047795,学生椅,塑料椅子黑色,1,44.5,44.50 ,2019/9/16
达高楼,达高楼四楼工作室,13004371,办公桌,1400*700*750,1,700,700.00 ,2019/3/19
达高楼,达高楼四楼工作室,13004370,办公桌,1400*700*760,1,345,345.00 ,2019/3/19
达高楼,达高楼四楼工作室,5005796,交互式HMD套件,HTC VIVE,1,7300,7300.00 ,2019/5/7
达高楼,达高楼四楼工作室,5005797,交互式HMD套件,HTC VIVE,1,7300,7300.00 ,2019/5/7
达高楼,达高楼四楼工作室,3000771,VR眼镜头盔,HTC VIVE ProFullkit2.0,1,11502,11502.00 ,2019/9/6
达高楼,达高楼四楼工作室,3000772,VR眼镜头盔,HTC VIVE ProFullkit2.0,1,11502,11502.00 ,2019/9/6
达高楼,达高楼四楼工作室,5005798,VR设计工作站,T5810,1,14200,14200.00 ,2019/5/7
达高楼,达高楼四楼工作室,5005799,VR设计工作站,T5810,1,14200,14200.00 ,2019/5/7
达高楼,达高楼四楼工作室,5005800,VR设计工作站,T5810,1,14200,14200.00 ,2019/5/7
达高楼,达高楼四楼工作室,17000299,VR场景编辑器,V1.0（软件）,1,18300,18300.00 ,2019/5/7
达高楼,达高楼四楼工作室,17000300,VR场景编辑器,V1.0（软件）,1,18300,18300.00 ,2019/5/7
达高楼,达高楼四楼工作室,17000301,VR场景编辑器,V1.0（软件）,1,18300,18300.00 ,2019/5/7
达高楼,达高楼四楼工作室,17000302,VR颗粒云资料源库,V1.0（软件）,1,14500,14500.00 ,2019/5/7
达高楼,达高楼四楼工作室,17000303,VR颗粒云资料源库,V1.0（软件）,1,14500,14500.00 ,2019/5/7
达高楼,达高楼四楼工作室,17000304,VR颗粒云资料源库,V1.0（软件）,1,14500,14500.00 ,2019/5/7
达高楼,达高楼四楼工作室,5005862,电视机,创维75A7,1,5499,5499.00 ,2019/9/6
达高楼,达高楼四楼工作室,13006147,学生桌,钢木1400mm棕色桌面,1,260,260.00 ,2019/3/19
达高楼,达高楼四楼工作室,13006148,学生桌,钢木3600mm橡白色,1,1118,1118.00 ,2019/3/19
达高楼,达高楼四楼工作室,5005863,电脑,惠普Z VR Backpack GI,1,23399,23399.00 ,2019/9/9
达高楼,达高楼四楼工作室,5005864,电脑,惠普Z VR Backpack GI,1,23399,23399.00 ,2019/9/9
达高楼,达高楼四楼工作室,5002279,锐秀互动台,,1,72000,72000.00 ,2019/3/19
达高楼,达高楼五楼,3000448,投影仪,便携式日立HCP-U27P,1,3950,3950.00 ,2019/3/19
达高楼,达高楼五楼,3000450,投影仪,便携式日立HCP-U27P,1,3950,3950.00 ,2019/3/19
达高楼,达高楼五楼,13004374,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004375,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004376,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004377,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004415,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004416,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004417,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004418,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004494,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004495,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004496,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004497,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004498,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004499,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004500,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004501,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004502,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004503,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004539,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼,13004378,学生椅,黑色网椅,1,160,160.00 ,2019/3/19
达高楼,达高楼五楼,3000449,投影仪,教学投影rd806,1,1267,1267.00 ,2019/3/19
达高楼,达高楼五楼,4000080,空调,小天鹅KFR-35GW,1,3240,3240.00 ,2019/3/19
达高楼,达高楼五楼,4000075,空调,小天鹅KFR-72LW,1,4700,4700.00 ,2019/3/19
达高楼,达高楼五楼,4000076,空调,小天鹅KFR-72LW,1,4700,4700.00 ,2019/3/19
达高楼,达高楼五楼,4000077,空调,小天鹅KFR-72LW,1,4700,4700.00 ,2019/3/19
达高楼,达高楼五楼,4000081,空调,小天鹅KFR-72LW,1,4700,4700.00 ,2019/3/19
达高楼,达高楼五楼,5001885,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼五楼,5001886,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼五楼,5001975,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼五楼,5001976,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼五楼,5001977,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼五楼,5001978,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼五楼,5001979,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼五楼,5002193,电脑,长城一体机I5-7400,1,3380,3380.00 ,2019/3/19
达高楼,达高楼五楼,5002224,电脑,长城一体机I5-7400,1,3380,3380.00 ,2019/3/19
达高楼,达高楼五楼,5002046,机柜图腾,,1,2650,2650.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100344,硬盘塔,/,1,2700,2700.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100345,硬盘塔,/,1,2700,2700.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100346,硬盘塔,/,1,2700,2700.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100334,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100335,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100336,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100337,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100338,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100339,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100340,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100341,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100342,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5100343,电脑,DN系列,1,3450,3450.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5002049,电脑,同方无盘工作站23.8寸,1,3490,3490.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5002047,服务器,,1,15000,15000.00 ,2019/3/19
达高楼,达高楼五楼509仓库,5002048,服务器,,1,15000,15000.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004811,办公桌,1800*800*750,1,280,280.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004790,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004791,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004792,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004793,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004794,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004795,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004796,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004797,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004312,会议桌,3.2米,1,300,300.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004798,会议桌,3000*1200*750,1,300,300.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,5001881,交换机,TP24口百兆,1,400,400.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,5001880,交换机,TP24口千兆,1,950,950.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004313,学生椅, ,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004740,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004741,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004742,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004743,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004744,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004745,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004746,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004747,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004748,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004749,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004750,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004751,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004752,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004753,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004754,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004755,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004756,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004757,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004758,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004759,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004760,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004761,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004762,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004763,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004764,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004765,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004766,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004767,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004768,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004769,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004770,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004771,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004772,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004773,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004774,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004775,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004776,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004777,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004778,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004779,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004780,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004781,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004782,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004783,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004784,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004785,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004786,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004787,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004788,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004789,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004308,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004309,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004310,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,13004311,学生椅,黑色靠背椅,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,5002280,电脑,台式组装,1,11700,11700.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,4000078,空调,小天鹅KFR-72LW,1,4700,4700.00 ,2019/3/19
达高楼,达高楼五楼创意工作室一,4000079,空调,小天鹅KFR-72LW,1,4700,4700.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004688,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004689,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004690,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004691,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004692,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004693,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004694,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004695,办公桌,2800*1200*750,1,500,500.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,5001882,交换机,TP24口百兆,1,400,400.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004314,学生椅, ,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004315,学生椅, ,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004316,学生椅, ,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004317,学生椅, ,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004318,学生椅, ,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004643,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004644,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004645,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004646,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004647,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004648,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004649,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004650,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004651,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004653,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004654,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004655,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004656,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004657,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004658,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004659,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004660,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004661,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004662,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004663,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004664,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004665,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004666,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004667,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004668,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004669,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004670,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004671,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004672,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004673,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004674,学生椅,常规,1,120,120.00 ,2019/3/19
达高楼,达高楼五楼创意工作室二,13004675,学生椅,常规,1,120,120.00 ,2019/3/19
